source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
WQP,USGS-320033106375201,26S.03E.34.111,,,32.009267,-106.63166,WGS84,3793.0,ft,,ft,nitrate,mg/L,2,1.5,1.51,1.5,1952-06-18,,1.5,mg/L
WQP,USGS-320036106451901,23S.02E.29.241 DUP,,,32.0101,-106.75583,WGS84,4138.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1966-08-03,,0.0,mg/L
WQP,USGS-320040107054601,MBOWN-118 - 26S.03W.25.443,,,32.011209,-107.096678,WGS84,4368.0,ft,800.0,ft,nitrate,mg/L,2,0.33,0.33,0.33,2010-11-10,,0.334,mg/L
WQP,USGS-320049105085401,26S.18E.30.312,,,32.013722,-105.148056,WGS84,3690.0,ft,445.0,ft,nitrate,mg/L,2,16.82,17.0,16.91,1959-04-18,,17.0,mg/L
WQP,USGS-320050105063601,26S.18E.28.100,,,32.017612,-105.113011,WGS84,3647.0,ft,,ft,nitrate,mg/L,2,4.43,4.5,4.46,1954-06-22,,4.5,mg/L
WQP,USGS-320057108161001,26S.14W.28.422,,,32.015926,-108.270042,WGS84,4749.0,ft,550.0,ft,nitrate,mg/L,2,19.0,19.04,19.02,1955-03-23,,19.0,mg/L
WQP,USGS-320103105082901,26S.18E.30.213,,,32.017612,-105.141901,WGS84,3675.0,ft,250.0,ft,nitrate,mg/L,2,53.12,55.0,54.06,1964-06-30,,55.0,mg/L
WQP,USGS-320104105065601,26S.18E.28.113,,,32.01789,-105.116067,WGS84,3648.0,ft,394.0,ft,nitrate,mg/L,2,7.53,7.7,7.61,1964-06-30,,7.7,mg/L
WQP,USGS-320108105075701,26S.18E.29.113,,,32.018833,-105.132833,WGS84,3665.0,ft,333.0,ft,nitrate,mg/L,4,11.0,14.17,12.56,1959-04-18,,14.0,mg/L
WQP,USGS-320109105283101,26S.14E.25.111,,,32.019275,-105.475801,WGS84,4647.0,ft,150.0,ft,nitrate,mg/L,4,42.0,53.12,47.05,1957-06-03,,51.0,mg/L
WQP,USGS-320115105195101,26S.16E.29.211,,,32.020944,-105.331351,WGS84,4042.0,ft,600.0,ft,nitrate,mg/L,2,0.09,0.1,0.09,1957-06-03,,0.1,mg/L
WQP,USGS-320116106262101,26S.05E.28.121,,,32.021,-106.439139,WGS84,4069.0,ft,800.0,ft,nitrate,mg/L,2,5.98,5.99,5.98,2021-01-13,,5.97645,mg/L
WQP,USGS-320118108083201,26S.13W.26.311,,,32.021759,-108.142816,WGS84,4740.0,ft,250.0,ft,nitrate,mg/L,2,18.0,18.15,18.08,1958-05-17,,18.0,mg/L
WQP,USGS-320126106254001,26S.05E.22.333,,,32.023972,-106.427833,WGS84,4028.0,ft,737.0,ft,nitrate,mg/L,4,10.0,10.23,10.11,2021-01-13,,10.0,mg/L
WQP,USGS-320139106032101,26S.06E.23.300,,,32.026491,-106.304706,WGS84,3975.0,ft,,ft,nitrate,mg/L,2,3.59,3.6,3.59,1957-01-04,,3.6,mg/L
WQP,USGS-320140106262101,26S.05E.21.300,,,32.027323,-106.441099,WGS84,4072.0,ft,,ft,nitrate,mg/L,2,7.0,7.08,7.04,1936-04-17,,7.0,mg/L
WQP,USGS-320146108595501,26S.21W.21.31,,,32.028422,-108.999504,WGS84,4111.0,ft,,ft,nitrate,mg/L,2,9.74,9.8,9.77,1946-10-03,,9.8,mg/L
WQP,USGS-320150103235501,26S.35E.19.142,,,32.031515,-103.407405,WGS84,3190.0,ft,,ft,nitrate,mg/L,2,5.6,5.62,5.61,1961-12-20,,5.6,mg/L
WQP,USGS-320153106405701,26S.03E.19.311,,,32.031489,-106.68305,WGS84,3790.0,ft,,ft,nitrate,mg/L,2,0.7,0.71,0.7,1948-03-25,,0.7,mg/L
WQP,USGS-320201105060701,26S.18E.21.223,,,32.033723,-105.102456,WGS84,3655.0,ft,105.0,ft,nitrate,mg/L,4,4.1,5.4,4.73,1964-06-30,,5.4,mg/L
WQP,USGS-320204106225001,26S.05E.24.200,,,32.034546,-106.381097,WGS84,4074.0,ft,,ft,nitrate,mg/L,2,3.5,3.5,3.5,1952-11-27,,3.5,mg/L
WQP,USGS-320210106371701,MBOWN-135 - 26S.03E.22.211 (USBR-30),,,32.038989,-106.62166,WGS84,3794.5,ft,,ft,nitrate,mg/L,1,0.89,0.89,0.89,2007-02-10,,0.8854,mg/L
WQP,USGS-320220105415501,26S.12E.15.414,,,32.038995,-105.699138,WGS84,5250.0,ft,650.0,ft,nitrate,mg/L,2,0.09,0.1,0.09,1957-05-17,,0.1,mg/L
WQP,USGS-320240105364901,26S.13E.16.223,,,32.047885,-105.615249,WGS84,5280.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1957-05-16,,0.0,mg/L
WQP,USGS-320243107550201,26S.11W.13.14242,,,32.045371,-107.91781,WGS84,4266.0,ft,92.0,ft,nitrate,mg/L,2,7.08,7.3,7.19,1958-05-20,,7.3,mg/L
WQP,USGS-320302106253101,26S.05E.15.112,,,32.050456,-106.425311,WGS84,4039.0,ft,710.0,ft,nitrate,mg/L,2,6.37,6.38,6.38,2021-01-13,,6.38,mg/L
WQP,USGS-320312108541701,26S.20W.08.434,,,32.053421,-108.905335,WGS84,4250.0,ft,500.0,ft,nitrate,mg/L,2,1.9,1.9,1.9,1948-04-03,,1.9,mg/L
WQP,USGS-320313108515801,26S.20W.10.444,,,32.053699,-108.866724,WGS84,4270.0,ft,,ft,nitrate,mg/L,2,3.7,3.72,3.71,1948-04-03,,3.7,mg/L
WQP,USGS-320323108015101,26S.12W.11.420,,,32.056481,-108.031425,WGS84,4440.0,ft,,ft,nitrate,mg/L,2,6.2,6.4,6.3,1958-05-20,,6.4,mg/L
WQP,USGS-320330106254801,26S.05E.09.421,,,32.058306,-106.430111,WGS84,4051.0,ft,700.0,ft,nitrate,mg/L,2,6.02,6.02,6.02,2021-01-14,,6.02,mg/L
WQP,USGS-320335106275701,26S.05E.07.400,,,32.059822,-106.466378,WGS84,4095.0,ft,,ft,nitrate,mg/L,2,6.64,6.7,6.67,1936-04-16,,6.7,mg/L
WQP,USGS-320340108533301,26S.20W.09.144,,,32.061199,-108.892835,WGS84,4251.0,ft,148.0,ft,nitrate,mg/L,2,1.99,2.0,2.0,1948-04-02,,2.0,mg/L
WQP,USGS-320353106394301,26S.03E.09.100,,,32.064821,-106.662495,WGS84,3810.0,ft,,ft,nitrate,mg/L,2,0.6,0.62,0.61,1947-08-12,,0.6,mg/L
WQP,USGS-320411106125401,26S.07E.22.122,,,32.069825,-106.215538,WGS84,4070.0,ft,435.0,ft,nitrate,mg/L,2,1.0,1.02,1.01,1953-05-03,,1.0,mg/L
WQP,USGS-320429106261001,26S.05E.04.000,,,32.074822,-106.436655,WGS84,4098.0,ft,,ft,nitrate,mg/L,4,1.8,4.5,3.14,1964-09-01,,4.5,mg/L
WQP,USGS-320435106055901,26S.08E.02.100,,,32.076492,-106.100257,WGS84,4210.0,ft,,ft,nitrate,mg/L,2,1.2,1.2,1.2,1956-12-06,,1.2,mg/L
WQP,USGS-320442106163101,26S.06E.01.220,,,32.078435,-106.275817,WGS84,4075.0,ft,600.0,ft,nitrate,mg/L,2,0.8,0.8,0.8,1957-10-14,,0.8,mg/L
WQP,USGS-320444106103001,26S.07E.01.220,,,32.078991,-106.175537,WGS84,4107.0,ft,,ft,nitrate,mg/L,4,1.2,1.82,1.5,1956-10-18,,1.8,mg/L
WQP,USGS-320448107441001,26S.09W.02.221,,,32.079259,-107.726139,WGS84,4200.0,ft,225.0,ft,nitrate,mg/L,2,1.2,1.2,1.2,1946-07-25,,1.2,mg/L
WQP,USGS-320456106382801,MBOWN-129 - 26S.03E.04.122 (USBR-21),,,32.082599,-106.642217,WGS84,3810.52,ft,,ft,nitrate,mg/L,5,0.53,4.12,2.12,2009-03-23,,1.3280999999999998,mg/L
WQP,USGS-320527106281301,25S.05E.31.000,,,32.090933,-106.470823,WGS84,4090.0,ft,,ft,nitrate,mg/L,8,0.0,2.5,0.68,1953-06-08,,0.2,mg/L
WQP,USGS-320527106301601,25S.04E.35.000,,,32.090932,-106.504991,WGS84,4105.0,ft,,ft,nitrate,mg/L,8,0.49,4.5,3.24,1953-05-10,,0.5,mg/L
WQP,USGS-320530106193001,25S.06E.34.111,,,32.095101,-106.325541,WGS84,3993.0,ft,,ft,nitrate,mg/L,4,3.5,4.21,3.85,1953-04-18,,3.5,mg/L
WQP,USGS-320535106232301,25S.05E.36.100,,,32.093156,-106.390265,WGS84,4092.0,ft,,ft,nitrate,mg/L,6,4.43,7.08,5.43,1953-04-13,,4.5,mg/L
WQP,USGS-320535106252501,25S.05E.34.100,,,32.093155,-106.424155,WGS84,4105.0,ft,,ft,nitrate,mg/L,4,1.0,3.2,2.1,1953-05-02,,3.2,mg/L
WQP,USGS-320540108504201,25S.20W.25.444,,,32.094531,-108.845612,WGS84,4256.0,ft,204.0,ft,nitrate,mg/L,2,3.1,3.1,3.1,1956-09-15,,3.1,mg/L
WQP,USGS-320540108504202,25S.20W.25.444A,,,32.094531,-108.845612,WGS84,4256.0,ft,500.0,ft,nitrate,mg/L,4,3.0,3.2,3.1,1966-08-10,,3.2,mg/L
WQP,USGS-320540108513001,25S.20W.25.334,,,32.094531,-108.858945,WGS84,4237.0,ft,115.0,ft,nitrate,mg/L,2,3.9,3.9,3.9,1953-09-23,,3.9,mg/L
WQP,USGS-320543105051901,25S.18E.27.443,,,32.094277,-105.085513,WGS84,3658.0,ft,,ft,nitrate,mg/L,2,2.7,2.7,2.7,1956-04-12,,2.7,mg/L
WQP,USGS-320604107051201,25S.02W.30.323,,,32.101207,-107.087234,WGS84,4288.0,ft,420.0,ft,nitrate,mg/L,2,37.1,37.1,37.1,2010-11-12,,37.1,mg/L
WQP,USGS-320622105361101,25S.13E.27.124,,,32.105939,-105.604972,WGS84,5050.0,ft,385.0,ft,nitrate,mg/L,2,1.1,1.11,1.1,1957-05-17,,1.1,mg/L
WQP,USGS-320629105045401,25S.18E.26.111,,,32.108166,-105.08218,WGS84,3662.0,ft,140.0,ft,nitrate,mg/L,2,2.39,2.4,2.4,1956-04-16,,2.4,mg/L
WQP,USGS-320642106060201,25S.18E.21.441,,,32.110944,-105.102458,WGS84,3680.0,ft,,ft,nitrate,mg/L,2,12.84,13.0,12.92,1964-06-30,,13.0,mg/L
WQP,USGS-320645106215101,25S.06E.19.443,,,32.1126,-106.364709,WGS84,4023.0,ft,,ft,nitrate,mg/L,2,8.19,8.19,8.19,1998-09-10,,8.19,mg/L
WQP,USGS-320645108510801,25S.20W.24.313,,,32.112586,-108.852834,WGS84,4221.0,ft,195.0,ft,nitrate,mg/L,2,4.38,4.4,4.39,1968-07-17,,4.4,mg/L
WQP,USGS-320647108533701,25S.20W.22.313,,,32.113142,-108.894224,WGS84,4222.0,ft,208.0,ft,nitrate,mg/L,4,0.4,2.4,1.4,1968-09-09,,0.4,mg/L
WQP,USGS-320654103112601,25S.37E.20.31,,,32.113737,-103.19129,WGS84,3046.0,ft,,ft,nitrate,mg/L,2,7.6,7.61,7.61,1942-07-18,,7.6,mg/L
WQP,USGS-320655103112701,25S.37E.20.311,,,32.114848,-103.192124,WGS84,3055.0,ft,,ft,nitrate,mg/L,2,0.5,0.5,0.5,1942-07-18,,0.5,mg/L
WQP,USGS-320657106394601,25S.03E.20.314,,,32.115931,-106.663329,WGS84,3820.0,ft,,ft,nitrate,mg/L,2,0.49,0.5,0.49,1965-05-13,,0.5,mg/L
WQP,USGS-320706106390901,MBOWN-110 - 25S.03E.20.421 (USBR-24),,,32.118709,-106.653885,WGS84,3818.95,ft,,ft,nitrate,mg/L,3,0.44,1.02,0.83,2007-08-28,,1.01821,mg/L
WQP,USGS-320712106430901,25S.02E.22.242 DUP,,,32.120098,-106.71972,WGS84,3825.0,ft,140.0,ft,nitrate,mg/L,2,0.1,0.1,0.1,1965-06-04,,0.1,mg/L
WQP,USGS-320720103114101,25S.37E.19.22,,,32.121237,-103.19518,WGS84,3083.0,ft,,ft,nitrate,mg/L,2,0.4,0.4,0.4,1953-02-05,,0.4,mg/L
WQP,USGS-320720106430501,25S.02E.22.242,,,32.12232,-106.718609,WGS84,3820.0,ft,140.0,ft,nitrate,mg/L,2,0.09,0.1,0.09,1965-06-04,,0.1,mg/L
WQP,USGS-320725108290501,25S.16W.15.333 DUP,,,32.123977,-108.485327,WGS84,4320.0,ft,,ft,nitrate,mg/L,2,3.4,3.41,3.4,1955-05-16,,3.4,mg/L
WQP,USGS-320732108511101,25S.20W.13.344,,,32.125641,-108.853667,WGS84,4204.0,ft,150.0,ft,nitrate,mg/L,2,11.95,12.0,11.98,1966-04-30,,12.0,mg/L
WQP,USGS-320734108171101,25S.14W.16.432,,,32.1262,-108.286988,WGS84,4420.0,ft,,ft,nitrate,mg/L,2,66.41,67.0,66.7,1955-04-21,,67.0,mg/L
WQP,USGS-320735104280701,25S.24E.14.43134,,,32.125116,-104.46856,WGS84,3678.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1969-12-30,,0.0,mg/L
WQP,USGS-320738106392401,MBOWN-359 25S.03E.17.433,,,32.12732,-106.657218,WGS84,3823.0,ft,60.0,ft,nitrate,mg/L,2,0.31,0.31,0.31,1995-03-14,,0.31,mg/L
WQP,USGS-320746103071001,25S.37E.13.312A,,,32.129845,-103.121843,WGS84,3085.0,ft,,ft,nitrate,mg/L,2,2.3,2.3,2.3,1954-07-27,,2.3,mg/L
WQP,USGS-320747106330401,25S.04E.17.400,,,32.12982,-106.551659,WGS84,4205.0,ft,,ft,nitrate,mg/L,6,4.2,6.2,5.17,1954-01-12,,5.1,mg/L
WQP,USGS-320752108524501,25S.20W.15.244,,,32.131197,-108.879779,WGS84,4209.0,ft,,ft,nitrate,mg/L,2,3.19,3.2,3.19,1968-09-13,,3.2,mg/L
WQP,USGS-320800103083901,25S.37E.15.223,,,32.133457,-103.144622,WGS84,3105.0,ft,,ft,nitrate,mg/L,2,8.99,9.0,8.99,1953-02-26,,9.0,mg/L
WQP,USGS-320803108505801,25S.20W.13.214,,,32.134252,-108.850056,WGS84,4197.0,ft,206.0,ft,nitrate,mg/L,2,19.0,19.04,19.02,1966-04-30,,19.0,mg/L
WQP,USGS-320803108510701,25S.20W.13.213,,,32.134252,-108.852556,WGS84,4196.0,ft,123.0,ft,nitrate,mg/L,6,3.3,37.19,19.81,1968-09-09,,37.0,mg/L
WQP,USGS-320811106141001,25S.07E.16.122,,,32.13649,-106.23665,WGS84,4101.9,ft,442.0,ft,nitrate,mg/L,2,1.99,2.0,2.0,1954-09-01,,2.0,mg/L
WQP,USGS-320812103072401,25S.37E.13.1,,,32.133734,-103.12101,WGS84,3090.0,ft,,ft,nitrate,mg/L,2,2.5,2.5,2.5,1961-12-20,,2.5,mg/L
WQP,USGS-320812105391101,25S.13E.18.123,,,32.136771,-105.653584,WGS84,4770.0,ft,,ft,nitrate,mg/L,4,3.3,6.4,4.8,1957-06-03,,3.3,mg/L
WQP,USGS-320814107425801,25S.08W.18.111 DUP,,,32.137313,-107.716694,WGS84,4232.0,ft,,ft,nitrate,mg/L,2,5.6,5.76,5.68,1944-09-13,,5.6,mg/L
WQP,USGS-320814107425802,25S.08W.18.111A,,,32.137313,-107.716694,WGS84,4232.0,ft,,ft,nitrate,mg/L,2,2.79,2.8,2.79,1946-07-25,,2.8,mg/L
WQP,USGS-320815106340501,25S.04E.18.200,,,32.137598,-106.568604,WGS84,4205.0,ft,,ft,nitrate,mg/L,4,0.49,1.2,0.85,1953-12-06,,0.5,mg/L
WQP,USGS-320834107285901,25S.06W.08.411,,,32.14648,-107.476688,WGS84,4078.0,ft,1020.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1952-05-19,,0.2,mg/L
WQP,USGS-320839103065301,25S.37E.12.233,,,32.1454,-103.115455,WGS84,3095.0,ft,,ft,nitrate,mg/L,2,5.6,5.62,5.61,1961-12-20,,5.6,mg/L
WQP,USGS-320843108502001,25S.19W.07.143,,,32.145363,-108.8395,WGS84,4195.0,ft,120.0,ft,nitrate,mg/L,2,1.28,1.3,1.29,1966-04-30,,1.3,mg/L
WQP,USGS-320843108503301,25S.19W.07.133,,,32.145363,-108.843112,WGS84,4195.0,ft,283.0,ft,nitrate,mg/L,2,10.0,10.18,10.09,1966-04-30,,10.0,mg/L
WQP,USGS-320844108473601,25S.19W.09.24442,,,32.145641,-108.793944,WGS84,4394.0,ft,,ft,nitrate,mg/L,2,8.8,8.85,8.83,1955-04-10,,8.8,mg/L
WQP,USGS-320844108524501,25S.20W.10.244,,,32.145641,-108.879779,WGS84,4163.0,ft,182.0,ft,nitrate,mg/L,2,3.4,3.41,3.4,1968-09-09,,3.4,mg/L
WQP,USGS-320845108495701,25S.19W.07.234A,,,32.145919,-108.833111,WGS84,4208.0,ft,93.0,ft,nitrate,mg/L,2,0.89,0.9,0.89,1949-04-28,,0.9,mg/L
WQP,USGS-320845108495702,25S.19W.07.234,,,32.145919,-108.833111,WGS84,4207.0,ft,83.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1966-04-30,,0.2,mg/L
WQP,USGS-320847107305501,25S.07W.12.122 DUP,,,32.14648,-107.515856,WGS84,4085.0,ft,230.0,ft,nitrate,mg/L,2,6.2,6.3,6.25,1952-05-12,,6.3,mg/L
WQP,USGS-320855106331501,25S.04E.08.000,,,32.148708,-106.554715,WGS84,4220.0,ft,,ft,nitrate,mg/L,2,4.1,4.12,4.11,1953-05-23,,4.1,mg/L
WQP,USGS-320855108495301,25S.19W.07.,,,32.148696,-108.832,WGS84,,ft,,ft,nitrate,mg/L,2,0.2,0.22,0.21,1955-04-10,,0.2,mg/L
WQP,USGS-320906106302901,"25S.04E.11.123, K-29, Dona Ana 3",,,32.151778,-106.509028,WGS84,4107.0,ft,800.0,ft,nitrate,mg/L,4,5.38,5.67,5.52,2001-08-23,,5.38,mg/L
WQP,USGS-320906107570801,25S.11W.11.11223,,,32.151757,-107.952812,WGS84,4316.0,ft,,ft,nitrate,mg/L,2,1.4,1.42,1.41,1966-08-15,,1.4,mg/L
WQP,USGS-320914105223201,25S.15E.02.432,,,32.153998,-105.376079,WGS84,4280.0,ft,650.0,ft,nitrate,mg/L,2,0.09,0.1,0.09,1957-05-20,,0.1,mg/L
WQP,USGS-320914106292701,"25S.04E.12.121, Dona Ana 2A, L-45",,,32.154,-106.491778,WGS84,4081.0,ft,660.0,ft,nitrate,mg/L,2,6.19,6.2,6.19,1999-08-11,,6.19,mg/L
WQP,USGS-320916106435801,25S.02E.10.111 DUP,,,32.154542,-106.733333,WGS84,3835.0,ft,80.0,ft,nitrate,mg/L,2,0.3,0.31,0.3,1965-06-05,,0.3,mg/L
WQP,USGS-320917107285801,25S.06W.08.112,,,32.154813,-107.483355,WGS84,4092.0,ft,340.0,ft,nitrate,mg/L,2,1.9,1.9,1.9,1954-01-05,,1.9,mg/L
WQP,USGS-320920106400501,25S.03E.06.4441,,,32.155653,-106.668608,WGS84,3843.43,ft,45.0,ft,nitrate,mg/L,11,239.06,920.82,468.78,1984-09-19,,317.41589999999997,mg/L
WQP,USGS-320928106395801,25S.03E.06.4422,,,32.157875,-106.666664,WGS84,3847.19,ft,50.0,ft,nitrate,mg/L,11,35.15,51.8,41.26,1984-09-19,,37.54096,mg/L
WQP,USGS-320930103075501,25S.37E.02.32,,,32.157623,-103.135457,WGS84,3149.0,ft,,ft,nitrate,mg/L,2,6.2,6.2,6.2,1961-12-20,,6.2,mg/L
WQP,USGS-320938106400701,25S.03E.06.4214,,,32.160653,-106.669164,WGS84,3840.28,ft,31.0,ft,nitrate,mg/L,10,0.09,53.12,8.16,1984-09-18,,0.17708,mg/L
WQP,USGS-320942106401901,25S.03E.06.4121,,,32.161764,-106.672497,WGS84,3835.81,ft,32.5,ft,nitrate,mg/L,10,0.58,58.88,23.34,1984-09-18,,3.2759799999999997,mg/L
WQP,USGS-320943106401201,25S.03E.06.2433,,,32.162042,-106.670553,WGS84,3842.04,ft,32.0,ft,nitrate,mg/L,11,4.65,56.22,35.77,1984-09-18,,4.64835,mg/L
WQP,USGS-320944107280701,25S.06W.04.311,,,32.162313,-107.469188,WGS84,4085.0,ft,230.0,ft,nitrate,mg/L,2,3.98,4.0,3.99,1952-05-12,,4.0,mg/L
WQP,USGS-320946106395901,25S.03E.06.2442,,,32.162875,-106.666941,WGS84,3855.25,ft,70.0,ft,nitrate,mg/L,6,0.93,28.78,14.63,1984-09-18,,1.2838299999999998,mg/L
WQP,USGS-320948106401301,25S.03E.06.2324A,,,32.16343,-106.670831,WGS84,3845.0,ft,40.0,ft,nitrate,mg/L,17,0.31,41.61,21.74,1984-09-16,,3.45306,mg/L
WQP,USGS-320949106401501,25S.03E.06.2324,,,32.163708,-106.671386,WGS84,3872.0,ft,54.0,ft,nitrate,mg/L,4,1.9,22.49,12.4,1984-09-18,,5.135319999999999,mg/L
WQP,USGS-320955106414701,25S.02E.01.132,,,32.165375,-106.696943,WGS84,3837.0,ft,120.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1965-05-13,,0.2,mg/L
WQP,USGS-321005106400401,25S.03E.06.2221,,,32.168153,-106.668331,WGS84,3890.26,ft,90.0,ft,nitrate,mg/L,8,0.13,5.45,1.12,1984-09-18,,0.17708,mg/L
WQP,USGS-321008105030101,24S.18E.36.410,,,32.171776,-105.054403,WGS84,3710.0,ft,,ft,nitrate,mg/L,2,230.0,230.2,230.1,1956-04-20,,230.0,mg/L
WQP,USGS-321010107260201,25S.06W.02.111,,,32.169536,-107.434465,WGS84,4080.0,ft,235.0,ft,nitrate,mg/L,4,2.48,3.2,2.84,1952-06-03,,3.2,mg/L
WQP,USGS-321010107265001,25S.06W.03.121,,,32.169535,-107.447799,WGS84,4085.0,ft,230.0,ft,nitrate,mg/L,2,1.2,1.2,1.2,1964-02-06,,1.2,mg/L
WQP,USGS-321010107290801,25S.06W.05.111,,,32.169535,-107.486133,WGS84,4090.0,ft,231.0,ft,nitrate,mg/L,4,16.82,19.04,17.96,1968-07-17,,17.0,mg/L
WQP,USGS-321011107280701,25S.06W.04.111,,,32.169813,-107.469188,WGS84,4090.0,ft,231.0,ft,nitrate,mg/L,2,3.98,4.0,3.99,1952-05-15,,4.0,mg/L
WQP,USGS-321020105375601,24S.13E.32.422 DUP,,,32.173716,-105.630251,WGS84,4687.0,ft,,ft,nitrate,mg/L,2,61.0,61.98,61.49,1957-05-16,,61.0,mg/L
WQP,USGS-321028106125401,24S.07E.34.,,,32.174545,-106.215539,WGS84,4078.0,ft,,ft,nitrate,mg/L,2,0.49,0.5,0.49,1953-07-13,,0.5,mg/L
WQP,USGS-321035106270701,24S.05E.32.000,,,32.176486,-106.45249,WGS84,4060.0,ft,,ft,nitrate,mg/L,4,1.5,4.0,2.75,1954-04-04,,4.0,mg/L
WQP,USGS-321037106301501,24S.04E.35.000,,,32.177041,-106.504714,WGS84,4300.0,ft,,ft,nitrate,mg/L,2,3.5,3.5,3.5,1953-05-04,,3.5,mg/L
WQP,USGS-321050105352501,24S.13E.35.112,,,32.180661,-105.592473,WGS84,4627.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1957-05-16,,0.0,mg/L
WQP,USGS-321127106271001,24S.05E.29.000,,,32.19093,-106.453323,WGS84,4120.0,ft,,ft,nitrate,mg/L,12,0.49,1.51,1.09,1953-07-08,,1.0,mg/L
WQP,USGS-321152107411701,24S.08W.20.411,,,32.197867,-107.688638,WGS84,4260.0,ft,1665.0,ft,nitrate,mg/L,2,1.59,1.6,1.6,1929-10-07,,1.6,mg/L
WQP,USGS-321158107414201,24S.08W.20.300,,,32.199811,-107.695027,WGS84,4259.0,ft,,ft,nitrate,mg/L,2,1.0,1.02,1.01,1929-10-07,,1.0,mg/L
WQP,USGS-321205108251101,24S.15W.19.423A,,,32.201475,-108.420326,WGS84,4505.0,ft,,ft,nitrate,mg/L,2,20.81,21.0,20.9,1955-04-21,,21.0,mg/L
WQP,USGS-321206106423601,MBOWN-90 - 24S.02E.23.342 (OLD USBR-9),,,32.201763,-106.710555,WGS84,3848.6,ft,20.7,ft,nitrate,mg/L,3,9.3,21.69,16.23,2008-02-14,,17.708,mg/L
WQP,USGS-321234108561901,24S.20W.19.211,,,32.209249,-108.938112,WGS84,4180.0,ft,,ft,nitrate,mg/L,2,3.0,3.01,3.01,1968-09-13,,3.0,mg/L
WQP,USGS-321245107452701,24S.09W.15.433,,,32.212588,-107.758084,WGS84,4304.0,ft,,ft,nitrate,mg/L,2,1.68,1.7,1.69,1929-10-07,,1.7,mg/L
WQP,USGS-321257108324201,24S.17W.13.324,,,32.215918,-108.545607,WGS84,4287.0,ft,457.0,ft,nitrate,mg/L,2,2.7,2.7,2.7,1960-08-23,,2.7,mg/L
WQP,USGS-321303107554601,24S.11W.13.411,,,32.217588,-107.930034,WGS84,4381.0,ft,190.0,ft,nitrate,mg/L,2,1.99,2.0,2.0,1952-08-09,,2.0,mg/L
WQP,USGS-321324107435301,24S.09W.13.111,,,32.223421,-107.731973,WGS84,4286.0,ft,700.0,ft,nitrate,mg/L,2,1.59,1.6,1.6,1929-10-08,,1.6,mg/L
WQP,USGS-321332106443701,MBOWN-70 - 24S.02E.16.124A (M-4A),,,32.225556,-106.743611,WGS84,3863.03,ft,307.0,ft,nitrate,mg/L,2,0.35,0.35,0.35,2005-08-17,,0.35416,mg/L
WQP,USGS-321332106443702,MBOWN-71 - 24S.02E.16.124B (M-4B),,,32.225556,-106.743611,WGS84,3863.03,ft,120.0,ft,nitrate,mg/L,2,0.31,0.31,0.31,2005-08-17,,0.30989,mg/L
WQP,USGS-321332106443703,MBOWN-72 - 24S.02E.16.124C (M-4C),,,32.225556,-106.743611,WGS84,3863.03,ft,40.0,ft,nitrate,mg/L,3,0.44,0.84,0.71,2007-02-10,,0.4427,mg/L
WQP,USGS-321342106443301,MBOWN-69 - 24S.02E.09.433 (USBR-14),,,32.228707,-106.743057,WGS84,3861.94,ft,24.8,ft,nitrate,mg/L,5,3.32,27.0,17.31,2009-03-19,,3.3202499999999997,mg/L
WQP,USGS-321355107560001,24S.11W.12.321,,,32.232032,-107.927812,WGS84,4409.0,ft,,ft,nitrate,mg/L,2,0.6,0.62,0.61,1962-08-09,,0.6,mg/L
WQP,USGS-321403108334001,24S.17W.11.233,,,32.234251,-108.561718,WGS84,4265.0,ft,250.0,ft,nitrate,mg/L,2,3.1,3.1,3.1,1955-05-20,,3.1,mg/L
WQP,USGS-321404107341301,24S.07W.09.311,,,32.234533,-107.570858,WGS84,4167.0,ft,265.0,ft,nitrate,mg/L,2,6.5,6.64,6.57,1954-07-23,,6.5,mg/L
WQP,USGS-321405103091101,24S.37E.10.123,,,32.235401,-103.153516,WGS84,3250.0,ft,,ft,nitrate,mg/L,2,1.2,1.2,1.2,1953-03-11,,1.2,mg/L
WQP,USGS-321408107553301,24S.11W.12.200,,,32.235643,-107.926423,WGS84,4415.0,ft,,ft,nitrate,mg/L,2,0.2,0.22,0.21,1969-08-04,,0.2,mg/L
WQP,USGS-321410107434701,24S.09W.12.100,,,32.237865,-107.731973,WGS84,4293.0,ft,,ft,nitrate,mg/L,2,8.3,8.41,8.36,1929-10-08,,8.3,mg/L
WQP,USGS-321418107332901,24S.07W.09.241,,,32.238422,-107.558635,WGS84,4158.0,ft,375.0,ft,nitrate,mg/L,4,1.28,3.9,2.59,1946-07-25,,3.9,mg/L
WQP,USGS-321418107564601,24S.11W.11.211,,,32.238421,-107.946701,WGS84,4412.0,ft,200.0,ft,nitrate,mg/L,2,1.2,1.2,1.2,1952-07-17,,1.2,mg/L
