OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1281,1281,"(573052.5313999997, 3652821.3604000006)",30-005-62846,,,,,OFR497,No known issues,Abo,-1512.0,Yeso
1282,1282,"(590775.5329999998, 3669442.1350999996)",30-005-62868,,,,,OFR497,No known issues,Abo,-2093.0,Yeso
1283,1283,"(589923.0124000004, 3668238.9912)",30-005-62899-0101,,,,,OFR497,No known issues,Abo,-2103.0,Yeso
1284,1284,"(587219.4505000003, 3675899.2697)",30-005-63007,,,,,OFR497,No known issues,Abo,-1902.0,Yeso
1285,1285,"(592687.5005000001, 3670317.1981000006)",30-005-63076-0101,,,,,OFR497,No known issues,Abo,-2150.0,Yeso
1286,1286,"(556004.6125999996, 3620034.8465)",30-015-00256,,,,,OFR497,No known issues,Abo,-1037.0,Yeso
1287,1287,"(566760.9782999996, 3641143.3616000004)",30-015-00565,,,,,OFR497,No known issues,Abo,-1302.0,Yeso
1288,1288,"(587149.8992999997, 3631917.5089999996)",30-015-03050-0001,,,,,OFR497,No known issues,Abo,-2492.0,Yeso
1289,1289,"(550390.5654999996, 3634057.3135)",30-015-20519,,,,,OFR497,No known issues,Abo,-581.0,Yeso
1290,1290,"(546253.4298999999, 3634984.900699999)",30-015-20583,,,,,OFR497,No known issues,Abo,-329.0,Yeso
1291,1291,"(557120.3084000004, 3644267.8408000004)",30-015-20655,,,,,OFR497,No known issues,Abo,-781.0,Yeso
1292,1292,"(551214.2620000001, 3624434.467599999)",30-015-20818,,,,,OFR497,No known issues,Abo,-709.0,Yeso
1293,1293,"(545504.4685000004, 3629358.6092000008)",30-015-20895,,,,,OFR497,No known issues,Abo,-393.0,Yeso
1294,1294,"(551566.0120000001, 3626509.366699999)",30-015-20936-0001,,,,,OFR497,No known issues,Abo,-616.0,Yeso
1295,1295,"(545110.0099999998, 3625302.6917000003)",30-015-20967,,,,,OFR497,No known issues,Abo,-373.0,Yeso
1296,1296,"(590626.2849000003, 3644408.5538999997)",30-015-20994,,,,,OFR497,No known issues,Abo,-2341.0,Yeso
1297,1297,"(550431.5734000001, 3618816.5023999996)",30-015-21002,,,,,OFR497,No known issues,Abo,-772.0,Yeso
1298,1298,"(558758.9752000002, 3635833.0408999994)",30-015-21046,,,,,OFR497,No known issues,Abo,-1010.0,Yeso
1299,1299,"(546312.6860999996, 3625707.3541)",30-015-21058,,,,,OFR497,No known issues,Abo,-447.0,Yeso
1300,1300,"(553581.6264000004, 3626499.0166999996)",30-015-21059,,,,,OFR497,No known issues,Abo,-798.0,Yeso
1301,1301,"(559609.5643999996, 3629777.3078000005)",30-015-21103,,,,,OFR497,No known issues,Abo,-1116.0,Yeso
1302,1302,"(559612.3389999997, 3624804.0866)",30-015-21182,,,,,OFR497,No known issues,Abo,-1158.0,Yeso
1303,1303,"(552335.6963, 3632570.8154000007)",30-015-21194,,,,,OFR497,No known issues,Abo,-691.0,Yeso
1304,1304,"(549825.1507000001, 3634457.9750999995)",30-015-21384,,,,,OFR497,No known issues,Abo,-530.0,Yeso
1305,1305,"(568857.9675000003, 3630928.3049999997)",30-015-21443,,,,,OFR497,No known issues,Abo,-1563.0,Yeso
1306,1306,"(552651.6019000001, 3628962.8759000003)",30-015-21472,,,,,OFR497,No known issues,Abo,-718.0,Yeso
1307,1307,"(560928.5734999999, 3627839.7258)",30-015-21496,,,,,OFR497,No known issues,Abo,-1217.0,Yeso
1308,1308,"(559603.5140000004, 3626115.519200001)",30-015-21571,,,,,OFR497,No known issues,Abo,-1158.0,Yeso
1309,1309,"(564094.7560999999, 3628145.7621)",30-015-21595-0001,,,,,OFR497,No known issues,Abo,-1360.0,Yeso
1310,1310,"(561139.6047, 3645160.0614)",30-015-21630,,,,,OFR497,No known issues,Abo,-985.0,Yeso
1311,1311,"(555173.4895000001, 3629758.1994000003)",30-015-22046,,,,,OFR497,No known issues,Abo,-836.0,Yeso
1312,1312,"(565701.3245000001, 3630464.4704)",30-015-22144-0001,,,,,OFR497,No known issues,Abo,-1425.0,Yeso
1313,1313,"(560413.8406999996, 3629778.8652)",30-015-22160,,,,,OFR497,No known issues,Abo,-1186.0,Yeso
1314,1314,"(544332.5004000003, 3621965.6433000006)",30-015-22345,,,,,OFR497,No known issues,Abo,-352.0,Yeso
1315,1315,"(570378.1848999998, 3646025.5954)",30-015-22655,,,,,OFR497,No known issues,Abo,-1412.0,Yeso
1316,1316,"(542679.2947000004, 3630967.8298000004)",30-015-22712,,,,,OFR497,No known issues,Abo,-213.0,Yeso
1317,1317,"(544321.1577000003, 3624083.0023999996)",30-015-22728,,,,,OFR497,No known issues,Abo,-331.0,Yeso
1318,1318,"(554069.5198999997, 3627714.4822000004)",30-015-22760,,,,,OFR497,No known issues,Abo,-823.0,Yeso
1319,1319,"(546237.0142999999, 3642687.430299999)",30-015-22856,,,,,OFR497,No known issues,Abo,-263.0,Yeso
1320,1320,"(565674.1743999999, 3631732.565199999)",30-015-23008,,,,,OFR497,No known issues,Abo,-1417.0,Yeso
1321,1321,"(543902.3470000001, 3628118.591)",30-015-23210,,,,,OFR497,No known issues,Abo,-287.0,Yeso
1322,1322,"(581147.2945999997, 3647475.6180000007)",30-015-23296,,,,,OFR497,No known issues,Abo,-1833.0,Yeso
1323,1323,"(573177.1612, 3639454.9902)",30-015-23386-0001,,,,,OFR497,No known issues,Abo,-1677.0,Yeso
1324,1324,"(543962.0489999996, 3618448.649700001)",30-015-23463,,,,,OFR497,No known issues,Abo,-419.0,Yeso
1325,1325,"(536156.1484000003, 3638939.0392000005)",30-015-23670,,,,,OFR497,No known issues,Abo,241.0,Yeso
1326,1326,"(549494.6593000004, 3632053.9668000005)",30-015-24101,,,,,OFR497,No known issues,Abo,-567.0,Yeso
1327,1327,"(605410.0354000004, 3640121.8880000003)",30-015-24685,,,,,OFR497,No known issues,Abo,-2951.0,Yeso
1328,1328,"(589297.5634000003, 3629109.497199999)",30-015-25026,,,,,OFR497,No known issues,Abo,-2662.0,Yeso
1329,1329,"(593028.0239000004, 3636808.446799999)",30-015-25092,,,,,OFR497,No known issues,Abo,-2656.0,Yeso
1330,1330,"(556795.1289999997, 3626496.9898000006)",30-015-25249,,,,,OFR497,No known issues,Abo,-952.0,Yeso
1331,1331,"(592524.0306000002, 3632372.1579)",30-015-25796,,,,,OFR497,No known issues,Abo,-2621.0,Yeso
1332,1332,"(588799.193, 3633196.1139)",30-015-26198-0001,,,,,OFR497,No known issues,Abo,-2457.0,Yeso
1333,1333,"(587929.0736999996, 3633885.702299999)",30-015-26309-0001,,,,,OFR497,No known issues,Abo,-2439.0,Yeso
1334,1334,"(589161.3106000004, 3634352.4300999995)",30-015-26359,,,,,OFR497,No known issues,Abo,-2715.0,Yeso
1335,1335,"(584322.4204000002, 3631836.4319)",30-015-27135-0001,,,,,OFR497,No known issues,Abo,-2284.0,Yeso
1336,1336,"(561733.9815999996, 3627234.9804999996)",30-015-27970,,,,,OFR497,No known issues,Abo,-1258.0,Yeso
1337,1337,"(575611.5820000004, 3628638.4087000005)",30-015-28863,,,,,OFR497,No known issues,Abo,-1908.0,Yeso
1338,1338,"(584991.1047999999, 3636375.6032999996)",30-015-29260,,,,,OFR497,No known issues,Abo,-2276.0,Yeso
1339,1339,"(556884.1301999995, 3637722.2315999996)",30-015-30084,,,,,OFR497,No known issues,Abo,-841.0,Yeso
1340,1340,"(579162.5044, 3644513.6313000005)",30-015-30592,,,,,OFR497,No known issues,Abo,-1755.0,Yeso
1341,1341,"(549995.0889999997, 3637123.9305000007)",30-015-30660,,,,,OFR497,No known issues,Abo,-481.0,Yeso
1342,1342,"(584846.3738000002, 3634597.121099999)",30-015-30702,,,,,OFR497,No known issues,Abo,-2353.0,Yeso
1343,1343,"(574706.5799000002, 3644015.3522999994)",30-015-30753,,,,,OFR497,No known issues,Abo,-1623.0,Yeso
1344,1344,"(577206.5277000004, 3635804.9438000005)",30-015-30758,,,,,OFR497,No known issues,Abo,-1848.0,Yeso
1345,1345,"(585595.3722000001, 3631107.8808999993)",30-015-30874,,,,,OFR497,No known issues,Abo,-2453.0,Yeso
1346,1346,"(571337.5472999997, 3628915.966499999)",30-015-30907,,,,,OFR497,No known issues,Abo,-1613.0,Yeso
1347,1347,"(568048.8984000003, 3634215.3617000002)",30-015-30991,,,,,OFR497,No known issues,Abo,-1473.0,Yeso
1348,1348,"(577188.5180000002, 3637508.8313999996)",30-015-31073,,,,,OFR497,No known issues,Abo,-1805.0,Yeso
1349,1349,"(580390.7648, 3629849.0716999993)",30-015-31184,,,,,OFR497,No known issues,Abo,-1958.0,Yeso
1350,1350,"(564461.1907000002, 3630977.3597)",30-015-31220,,,,,OFR497,No known issues,Abo,-1361.0,Yeso
1351,1351,"(573166.1941, 3631973.6808)",30-015-31327-0001,,,,,OFR497,No known issues,Abo,-1751.0,Yeso
1352,1352,"(574804.0670999996, 3643613.6435000002)",30-015-31427,,,,,OFR497,No known issues,Abo,-1635.0,Yeso
1353,1353,"(587273.2248, 3641470.0823999997)",30-015-31457,,,,,OFR497,No known issues,Abo,-2279.0,Yeso
1354,1354,"(577574.8722000001, 3642031.9438000005)",30-015-31598,,,,,OFR497,No known issues,Abo,-1759.0,Yeso
1355,1355,"(580304.494, 3636198.8632999994)",30-015-31720,,,,,OFR497,No known issues,Abo,-2018.0,Yeso
1356,1356,"(574530.9018000001, 3640295.5308)",30-015-31760,,,,,OFR497,No known issues,Abo,-1684.0,Yeso
1357,1357,"(577180.0878999997, 3644434.6818000004)",30-015-31811,,,,,OFR497,No known issues,Abo,-1690.0,Yeso
1358,1358,"(575505.2937000003, 3646055.878799999)",30-015-31819,,,,,OFR497,No known issues,Abo,-1649.0,Yeso
1359,1359,"(577181.5691, 3641144.126)",30-015-31824,,,,,OFR497,No known issues,Abo,-1787.0,Yeso
1360,1360,"(569846.9321999997, 3626109.344799999)",30-015-32070,,,,,OFR497,No known issues,Abo,-1594.0,Yeso
1361,1361,"(569339.9331999999, 3624540.3924000002)",30-015-32556,,,,,OFR497,No known issues,Abo,-1590.0,Yeso
1362,1362,"(599136.1336000003, 3642895.1547)",30-015-32891,,,,,OFR497,No known issues,Abo,-2598.0,Yeso
1363,1363,"(560753.7161999997, 3642703.1371)",30-015-33583,,,,,OFR497,No known issues,Abo,-981.0,Yeso
1364,1364,"(620399.9746000003, 3677084.9192999993)",30-025-00210-0001,,,,,OFR497,No known issues,Abo,-3011.0,Yeso
1365,1365,"(618676.5071999999, 3648323.0407999996)",30-025-00357-0003,,,,,OFR497,No known issues,Abo,-3304.0,Yeso
1366,1366,"(611412.381, 3647115.8274000008)",30-025-00381-0002,,,,,OFR497,No known issues,Abo,-3209.0,Yeso
1367,1367,"(627559.6153999995, 3653364.5185000002)",30-025-01239,,,,,OFR497,No known issues,Abo,-3589.0,Yeso
1368,1368,"(672759.2198999999, 3672249.869000001)",30-025-05077-0001,,,,,OFR497,No known issues,Abo,-4180.0,Yeso
1369,1369,"(671193.6277999999, 3668173.810799999)",30-025-05106-0004,,,,,OFR497,No known issues,Abo,-4166.0,Yeso
1370,1370,"(671622.6549000004, 3661647.122300001)",30-025-05125-0001,,,,,OFR497,No known issues,Abo,-4267.0,Yeso
1371,1371,"(670578.7499000002, 3658102.9057)",30-025-05227,,,,,OFR497,No known issues,Abo,-4180.0,Yeso
1372,1372,"(670210.6745999996, 3656490.4702000003)",30-025-05299-0001,,,,,OFR497,No known issues,Abo,-4205.0,Yeso
1373,1373,"(664151.2416000003, 3643788.0781999994)",30-025-05333,,,,,OFR497,No known issues,Abo,-4767.0,Yeso
1374,1374,"(662577.1924999999, 3640145.2996999994)",30-025-05343-0102,,,,,OFR497,No known issues,Abo,-4631.0,Yeso
1375,1375,"(675145.5949999997, 3672706.0418999996)",30-025-07244-0001,,,,,OFR497,No known issues,Abo,-4185.0,Yeso
1376,1376,"(638465.5969000002, 3630074.9224999994)",30-025-20116-0004,,,,,OFR497,No known issues,Abo,-3918.0,Yeso
1377,1377,"(638853.2995999996, 3629278.606899999)",30-025-20382-0004,,,,,OFR497,No known issues,Abo,-3896.0,Yeso
1378,1378,"(647509.8081999999, 3665804.1839000005)",30-025-20479,,,,,OFR497,No known issues,Abo,-4153.0,Yeso
1379,1379,"(637477.9683999997, 3643798.5581)",30-025-22062-0001,,,,,OFR497,No known issues,Abo,-4030.0,Yeso
1380,1380,"(660321.0436000004, 3670016.1537999995)",30-025-23223,,,,,OFR497,No known issues,Abo,-4341.0,Yeso
1381,1381,"(670648.3004000001, 3638756.0025999993)",30-025-23563,,,,,OFR497,No known issues,Abo,-4880.0,Yeso
1382,1382,"(637310.4231000002, 3632525.0494999997)",30-025-23658,,,,,OFR497,No known issues,Abo,-4066.0,Yeso
1383,1383,"(669846.2070000004, 3638645.7314)",30-025-23718,,,,,OFR497,No known issues,Abo,-5058.0,Yeso
1384,1384,"(618085.8084000004, 3670234.741800001)",30-025-24450,,,,,OFR497,No known issues,Abo,-2974.0,Yeso
1385,1385,"(675182.5407999996, 3673453.2115)",30-025-24772,,,,,OFR497,No known issues,Abo,-4215.0,Yeso
1386,1386,"(665022.8724999996, 3640174.6845999993)",30-025-24876,,,,,OFR497,No known issues,Abo,-4794.0,Yeso
1387,1387,"(631650.7174000004, 3634031.508199999)",30-025-25256,,,,,OFR497,No known issues,Abo,-4022.0,Yeso
1388,1388,"(622734.8679, 3653736.528000001)",30-025-25314,,,,,OFR497,No known issues,Abo,-3492.0,Yeso
1389,1389,"(669555.7735000001, 3651730.8966000006)",30-025-25490,,,,,OFR497,No known issues,Abo,-4625.0,Yeso
1390,1390,"(622763.2731999997, 3640307.3466)",30-025-25501,,,,,OFR497,No known issues,Abo,-3656.0,Yeso
1391,1391,"(632856.1640999997, 3634058.7432000004)",30-025-25526,,,,,OFR497,No known issues,Abo,-4031.0,Yeso
1392,1392,"(629916.7231000001, 3645254.956700001)",30-025-25559,,,,,OFR497,No known issues,Abo,-3785.0,Yeso
1393,1393,"(632715.4924999997, 3640403.1164999995)",30-025-25654,,,,,OFR497,No known issues,Abo,-3861.0,Yeso
1394,1394,"(623190.8564999998, 3638732.5548)",30-025-25715,,,,,OFR497,No known issues,Abo,-3654.0,Yeso
1395,1395,"(657241.5000999998, 3663637.7017)",30-025-25717,,,,,OFR497,No known issues,Abo,-4254.0,Yeso
1396,1396,"(645226.8139000004, 3638297.0842000004)",30-025-26002,,,,,OFR497,No known issues,Abo,-4569.0,Yeso
1397,1397,"(678207.1995999999, 3647189.2163999993)",30-025-26174,,,,,OFR497,No known issues,Abo,-4510.0,Yeso
1398,1398,"(656997.5219, 3677220.0934999995)",30-025-26370,,,,,OFR497,No known issues,Abo,-4120.0,Yeso
1399,1399,"(645604.5516999997, 3640662.5453999992)",30-025-26433-0001,,,,,OFR497,No known issues,Abo,-4442.0,Yeso
1400,1400,"(654798.3959999997, 3664291.9569000006)",30-025-26442,,,,,OFR497,No known issues,Abo,-4210.0,Yeso
1401,1401,"(647347.4073000001, 3648852.8276000004)",30-025-26561-0001,,,,,OFR497,No known issues,Abo,-4025.0,Yeso
1402,1402,"(636708.5121999998, 3641758.4886000007)",30-025-26946,,,,,OFR497,No known issues,Abo,-3921.0,Yeso
1403,1403,"(635819.2257000003, 3668835.3321)",30-025-27224,,,,,OFR497,No known issues,Abo,-3718.0,Yeso
1404,1404,"(625166.1985999998, 3639978.307600001)",30-025-27324-0001,,,,,OFR497,No known issues,Abo,-3783.0,Yeso
1405,1405,"(658242.0127999997, 3668376.3035000004)",30-025-27444,,,,,OFR497,No known issues,Abo,-4144.0,Yeso
1406,1406,"(621913.3494999995, 3655715.5856999997)",30-025-27567-0001,,,,,OFR497,No known issues,Abo,-3281.0,Yeso
1407,1407,"(631975.7160999998, 3641290.285599999)",30-025-27597,,,,,OFR497,No known issues,Abo,-3811.0,Yeso
1408,1408,"(646439.4585999995, 3638627.6953999996)",30-025-27751,,,,,OFR497,No known issues,Abo,-4438.0,Yeso
1409,1409,"(642477.8816, 3649166.0249000005)",30-025-27822,,,,,OFR497,No known issues,Abo,-4059.0,Yeso
1410,1410,"(646779.5684000002, 3639793.8455)",30-025-27891-0001,,,,,OFR497,No known issues,Abo,-4259.0,Yeso
1411,1411,"(679506.5569000002, 3639118.7968000006)",30-025-28147,,,,,OFR497,No known issues,Abo,-5163.0,Yeso
1412,1412,"(662139.1424000002, 3636796.4365)",30-025-28453,,,,,OFR497,No known issues,Abo,-4493.0,Yeso
1413,1413,"(651067.7479999997, 3669883.159600001)",30-025-28535-0101,,,,,OFR497,No known issues,Abo,-4114.0,Yeso
1414,1414,"(651699.4718000004, 3655790.4229000006)",30-025-28792,,,,,OFR497,No known issues,Abo,-4130.0,Yeso
1415,1415,"(627192.8876, 3649723.6877999995)",30-025-28921,,,,,OFR497,No known issues,Abo,-3624.0,Yeso
1416,1416,"(635817.0986000001, 3641344.7229999993)",30-025-29045,,,,,OFR497,No known issues,Abo,-3992.0,Yeso
1417,1417,"(620268.6909999996, 3654020.8895999994)",30-025-29256,,,,,OFR497,No known issues,Abo,-3303.0,Yeso
1418,1418,"(620274.5456999997, 3652933.1733999997)",30-025-29399,,,,,OFR497,No known issues,Abo,-3264.0,Yeso
1419,1419,"(642109.9970000004, 3655587.187999999)",30-025-29457,,,,,OFR497,No known issues,Abo,-3966.0,Yeso
1420,1420,"(660494.2423, 3647873.718699999)",30-025-29473,,,,,OFR497,No known issues,Abo,-4645.0,Yeso
1421,1421,"(649267.9770999998, 3637860.410700001)",30-025-29546-0001,,,,,OFR497,No known issues,Abo,-4266.0,Yeso
1422,1422,"(673046.4611999998, 3675982.999)",30-025-29705,,,,,OFR497,No known issues,Abo,-4111.0,Yeso
1423,1423,"(637387.6221000003, 3628049.4218000006)",30-025-29988-0003,,,,,OFR497,No known issues,Abo,-4213.0,Yeso
1424,1424,"(666349.7325999998, 3641897.1479)",30-025-30215,,,,,OFR497,No known issues,Abo,-4741.0,Yeso
1425,1425,"(636242.2571, 3639352.305299999)",30-025-30340,,,,,OFR497,No known issues,Abo,-4046.0,Yeso
1426,1426,"(630462.2392999995, 3654092.431500001)",30-025-30541,,,,,OFR497,No known issues,Abo,-3646.0,Yeso
1427,1427,"(645558.932, 3647912.432499999)",30-025-30769,,,,,OFR497,No known issues,Abo,-3941.0,Yeso
1428,1428,"(650537.7583999997, 3649609.7244000006)",30-025-30879,,,,,OFR497,No known issues,Abo,-4331.0,Yeso
1429,1429,"(626304.1788999997, 3645202.3596)",30-025-31072,,,,,OFR497,No known issues,Abo,-3566.0,Yeso
1430,1430,"(621522.3843999999, 3642762.4979)",30-025-31229,,,,,OFR497,No known issues,Abo,-3525.0,Yeso
1431,1431,"(639983.6739999996, 3638598.5265999995)",30-025-31621,,,,,OFR497,No known issues,Abo,-4160.0,Yeso
1432,1432,"(622183.5864000004, 3673092.9225999992)",30-025-31761,,,,,OFR497,No known issues,Abo,-3125.0,Yeso
1433,1433,"(630356.4157999996, 3643688.346000001)",30-025-32002,,,,,OFR497,No known issues,Abo,-3709.0,Yeso
1434,1434,"(677021.7319999998, 3674026.5351)",30-025-32703,,,,,OFR497,No known issues,Abo,-4178.0,Yeso
1435,1435,"(677908.9554000003, 3676873.448000001)",30-025-33502,,,,,OFR497,No known issues,Abo,-4086.0,Yeso
1436,1436,"(640949.7029999997, 3650516.9473)",30-025-33733,,,,,OFR497,No known issues,Abo,-3910.0,Yeso
1437,1437,"(669208.4391000001, 3642750.8257999998)",30-025-33933,,,,,OFR497,No known issues,Abo,-4896.0,Yeso
1438,1438,"(671451.0499999998, 3649452.1509000007)",30-025-34034,,,,,OFR497,No known issues,Abo,-4562.0,Yeso
1439,1439,"(646592.4977000002, 3646692.3258999996)",30-025-34252,,,,,OFR497,No known issues,Abo,-4028.0,Yeso
1440,1440,"(647023.4083000002, 3645015.2809999995)",30-025-34443-0001,,,,,OFR497,No known issues,Abo,-4128.0,Yeso
1441,1441,"(616996.1873000003, 3634037.6975)",30-025-34549,,,,,OFR497,No known issues,Abo,-3554.0,Yeso
1442,1442,"(631526.6485000001, 3632241.2112000007)",30-025-34583,,,,,OFR497,No known issues,Abo,-4103.0,Yeso
1443,1443,"(645929.3481000001, 3643996.512700001)",30-025-34591,,,,,OFR497,No known issues,Abo,-4031.0,Yeso
1444,1444,"(646226.4557999996, 3644395.7105)",30-025-34695,,,,,OFR497,No known issues,Abo,-4069.0,Yeso
1445,1445,"(631293.7271999996, 3630391.814200001)",30-025-34781,,,,,OFR497,No known issues,Abo,-4141.0,Yeso
1446,1446,"(632350.5939999996, 3637688.0406)",30-025-34806,,,,,OFR497,No known issues,Abo,-3836.0,Yeso
1447,1447,"(654014.1503999997, 3641210.3528000005)",30-025-34837,,,,,OFR497,No known issues,Abo,-4367.0,Yeso
1448,1448,"(613462.7693999996, 3643441.354699999)",30-025-34905,,,,,OFR497,No known issues,Abo,-3288.0,Yeso
1449,1449,"(632077.4594, 3631873.7532)",30-025-34956,,,,,OFR497,No known issues,Abo,-4151.0,Yeso
1450,1450,"(644060.9639999997, 3652000.3335999995)",30-025-35079,,,,,OFR497,No known issues,Abo,-4058.0,Yeso
1451,1451,"(654837.4274000004, 3642345.5699000005)",30-025-35085,,,,,OFR497,No known issues,Abo,-4372.0,Yeso
1452,1452,"(649683.6596999997, 3656202.0068999995)",30-025-35098,,,,,OFR497,No known issues,Abo,-4354.0,Yeso
1453,1453,"(640278.8520999998, 3646246.7328999992)",30-025-35111,,,,,OFR497,No known issues,Abo,-4094.0,Yeso
1454,1454,"(618837.8728999998, 3651055.0033)",30-025-35180,,,,,OFR497,No known issues,Abo,-3386.0,Yeso
1455,1455,"(621787.6018000003, 3634996.0284)",30-025-35189,,,,,OFR497,No known issues,Abo,-3665.0,Yeso
1456,1456,"(657210.5018999996, 3644301.7328999992)",30-025-35190,,,,,OFR497,No known issues,Abo,-4430.0,Yeso
1457,1457,"(644825.1634999998, 3652841.0702)",30-025-35331,,,,,OFR497,No known issues,Abo,-4052.0,Yeso
1458,1458,"(653402.7827000003, 3653807.2941999994)",30-025-35612,,,,,OFR497,No known issues,Abo,-4184.0,Yeso
1459,1459,"(635846.6681000004, 3645367.2256000005)",30-026255,,,,,OFR497,No known issues,Abo,-3877.0,Yeso
1460,1460,"(556067.4883000003, 3630943.9015999995)",OFR497-47,,,,,OFR497,No known issues,Abo,-871.0,Yeso
1461,1461,"(565683.2714999998, 3633039.7053999994)",OFR497-61,,,,,OFR497,No known issues,Abo,-1407.0,Yeso
1462,1462,"(574031.7633999996, 3635765.0884000007)",OFR497-73,,,,,OFR497,No known issues,Abo,-1684.0,Yeso
1463,1463,"(672071.7869999995, 3659736.0997)",OFR497-153,,,,,OFR497,No known issues,Abo,-4222.0,Yeso
1464,1464,"(670038.0104999999, 3637944.717599999)",30-025-23490,,,,,OFR497,No known issues,Abo,-5032.0,Yeso
1465,1465,"(671652.0368999997, 3665771.5683999993)",OFR497-291,,,,,OFR497,No known issues,Abo,-4291.0,Yeso
1466,1466,"(624854.3508000001, 3633125.997199999)",OFR497-442,,,,,OFR497,No known issues,Abo,-3911.0,Yeso
1467,1467,"(525848.2292, 3621132.6874)",30-015-33506,,,,,OCD_online_2018,No known issues,Abo,613.0,Yeso
1468,1468,"(522336.42310000025, 3653112.6253999993)",30-005-63634,,,,,OCD_online_2018,Not picked,Abo,884.0,Yeso
1469,1469,"(525416.7829999998, 3617920.201199999)",30-015-34933,,,,,OCD_online_2018,No known issues,Abo,672.0,Yeso
1470,1470,"(524367.9523999998, 3620731.0144999996)",30-015-35376,,,,,OCD_online_2018,No known issues,Abo,676.0,Yeso
1471,1471,"(524669.3989000004, 3620831.9839999992)",30-015-34885,,,,,OCD_online_2018,No known issues,Abo,647.0,Yeso
1472,1472,"(519518.21160000004, 3622767.4789000005)",30-015-35561,,,,,OCD_online_2018,No known issues,Abo,918.0,Yeso
1473,1473,"(522734.94710000046, 3620785.4968)",30-015-35825,,,,,OCD_online_2018,No known issues,Abo,788.0,Yeso
1474,1474,"(526220.3110999996, 3618296.5382000003)",30-015-35862,,,,,OCD_online_2018,No known issues,Abo,592.0,Yeso
1475,1475,"(526307.6527000004, 3620691.1328999996)",30-015-33508,,,,,OCD_online_2018,No known issues,Abo,602.0,Yeso
1476,1476,"(526220.5539999995, 3619561.3863999993)",30-015-34911,,,,,OCD_online_2018,No known issues,Abo,601.0,Yeso
1477,1477,"(525786.6244999999, 3619528.113399999)",30-015-34923,,,,,OCD_online_2018,No known issues,Abo,634.0,Yeso
1478,1478,"(523036.8817999996, 3617905.1005000006)",30-015-34794,,,,,OCD_online_2018,No known issues,Abo,793.0,Yeso
